Log file open, 05/13/23 13:20:08
[2023.05.13-01.20.34:009][  0]MapCheck: New page: Map Check
[2023.05.13-01.20.34:009][  0]LightingResults: New page: Lighting Build
[2023.05.13-01.20.34:013][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.05.13-01.20.34:016][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.05.13-01.20.35:083][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'FirstPersonMap'.
[2023.05.13-01.20.35:083][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.13-01.20.35:083][  0]LogAIModule: Creating AISystem for world FirstPersonMap
[2023.05.13-01.20.35:084][  0]LogWorldPartition: ULevel::OnLevelLoaded(FirstPersonMap)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.05.13-01.20.35:084][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2023.05.13-01.20.35:084][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=FirstPersonMap, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.05.13-01.20.36:246][  0]LogContentBundle: [Container: FirstPersonMap] Creating new contrainer.
[2023.05.13-01.20.36:246][  0]LogWorldPartition: Display: WorldPartition initialize took 1.16 sec
[2023.05.13-01.20.36:253][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.05.13-01.20.36:326][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.53ms
[2023.05.13-01.20.36:326][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.05.13-01.20.36:327][  0]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.277ms to complete.
[2023.05.13-01.20.36:327][  0]LogFileHelpers: Loading map 'FirstPersonMap' took 2.326
[2023.05.13-01.20.36:347][  0]LogUnrealEdMisc: Total Editor Startup Time, took 28.735
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: ================================================
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: Total job queries 22, among them cache hits 0 (0.00%)
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: Tracking 18 distinct input hashes that result in 14 distinct outputs (77.78%)
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: RAM used: 0.10 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.01%
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: Jobs assigned 4, completed 0 (0.00%)
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: Time job spent in pending queue: average 0.03 s, longest 0.03 s
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: Jobs were issued in 4 batches (only local compilation was used), average 1.00 jobs/batch
[2023.05.13-01.20.36:347][  0]LogShaderCompilers: Display: ================================================
[2023.05.13-01.20.36:449][  0]LogSlate: The tab "TopLeftModeTab" attempted to spawn in layout 'LevelEditor_Layout_v1.8' but failed for some reason. It will not be displayed.
[2023.05.13-01.20.36:476][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.05.13-01.20.36:483][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.05.13-01.20.36:491][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.05.13-01.20.36:497][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.05.13-01.20.36:502][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.05.13-01.20.36:506][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.05.13-01.20.36:511][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.05.13-01.20.36:517][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.05.13-01.20.36:524][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.05.13-01.20.36:696][  0]LogPakFile: Display: Mounted Pak file 'E:/Game Code and Design/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.05.13-01.20.38:190][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.13-01.20.38:195][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.13-01.20.38:201][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.13-01.20.38:206][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.05.13-01.20.38:382][  0]LogSlate: Took 0.004192 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.05.13-01.20.38:387][  0]LogSlate: Took 0.002927 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.05.13-01.20.38:392][  0]LogSlate: Took 0.002908 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.05.13-01.20.38:397][  0]LogSlate: Took 0.003536 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.05.13-01.20.38:408][  0]LogSlate: Took 0.003404 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.05.13-01.20.38:431][  0]LogViewport: Scene viewport resized to 1307x887, mode Windowed.
[2023.05.13-01.20.39:575][  0]LogStall: Startup...
[2023.05.13-01.20.39:577][  0]LogStall: Startup complete.
[2023.05.13-01.20.39:585][  0]LogLoad: (Engine Initialization) Total time: 31.97 seconds
[2023.05.13-01.20.39:585][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.05.13-01.20.39:632][  0]AssetCheck: New page: Asset Save: Floor_400x400
[2023.05.13-01.20.39:632][  0]LogContentValidation: Display: Validating /Script/Engine.StaticMesh /Game/StarterContent/Architecture/Floor_400x400.Floor_400x400
[2023.05.13-01.20.39:661][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-GGBLOH6: (Name=DESKTOP-GGBLOH6, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.05.13-01.20.39:662][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.05.13-01.20.39:744][  0]LogAutomationController: Ignoring very large delta of 16901052.77 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.05.13-01.20.39:920][  1]LogAssetRegistry: Asset discovery search completed in 21.4398 seconds
[2023.05.13-01.20.39:947][  1]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000004 seconds (updated 0 objects)
[2023.05.13-01.20.40:607][ 20]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/FirstPerson/Blueprints/BP_FirstPersonCharacter.BP_FirstPersonCharacter) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.05.13-01.20.40:607][ 20]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/FirstPerson/Blueprints/BP_FirstPersonCharacter.BP_FirstPersonCharacter
[2023.05.13-01.20.40:608][ 20]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.13-01.20.41:727][ 20]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/FirstPerson/Blueprints/GameplayAbilities/GameplayAbility.GameplayAbility) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.05.13-01.20.41:727][ 20]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/FirstPerson/Blueprints/GameplayAbilities/GameplayAbility.GameplayAbility
[2023.05.13-01.20.41:728][ 20]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.13-01.20.42:148][ 20]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/FirstPerson/Blueprints/GameplayAbilities/GameplayAbility_Augmentations.GameplayAbility_Augmentations) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.05.13-01.20.42:148][ 20]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/FirstPerson/Blueprints/GameplayAbilities/GameplayAbility_Augmentations.GameplayAbility_Augmentations
[2023.05.13-01.20.42:149][ 20]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.13-01.20.42:567][ 20]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/FirstPerson/Blueprints/GameplayAbilities/GameplayAbilityType.GameplayAbilityType) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.05.13-01.20.42:568][ 20]LogAssetEditorSubsystem: Opening Asset editor for UserDefinedEnum /Game/FirstPerson/Blueprints/GameplayAbilities/GameplayAbilityType.GameplayAbilityType
[2023.05.13-01.20.42:591][ 20]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/FirstPerson/Blueprints/GameplayAbilities/AugmentationAbilityType.AugmentationAbilityType) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.05.13-01.20.42:591][ 20]LogAssetEditorSubsystem: Opening Asset editor for UserDefinedEnum /Game/FirstPerson/Blueprints/GameplayAbilities/AugmentationAbilityType.AugmentationAbilityType
[2023.05.13-01.20.42:615][ 20]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/FirstPerson/Blueprints/BP_Weapon_Component.BP_Weapon_Component) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.05.13-01.20.42:616][ 20]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/FirstPerson/Blueprints/BP_Weapon_Component.BP_Weapon_Component
[2023.05.13-01.20.42:616][ 20]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.13-01.20.43:037][ 20]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/FirstPerson/Blueprints/BP_FirstPersonProjectile.BP_FirstPersonProjectile) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2023.05.13-01.20.43:037][ 20]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/FirstPerson/Blueprints/BP_FirstPersonProjectile.BP_FirstPersonProjectile
[2023.05.13-01.20.43:037][ 20]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.13-01.20.43:538][ 20]LogSlate: Took 0.000185 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.05.13-01.20.43:570][ 21]LogAutomationController: Ignoring very large delta of 2.97 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.05.13-01.22.13:413][763]LogDerivedDataCache: C:/Users/Ari/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:00.086 and deleted 0 files with total size 0 MiB. Scanned 779 files in 777 folders with total size 19 MiB.
[2023.05.13-01.23.46:408][894]LogSlate: Window 'Plugins' being destroyed
[2023.05.13-01.23.46:415][894]LogSlate: Window 'Plugins' being destroyed
[2023.05.13-01.23.46:415][894]LogDirectoryWatcher: A directory notification for '../../../Engine/Plugins/' was aborted.
[2023.05.13-01.24.10:548][912]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.05.13-01.24.10:554][912]LogContentBrowser: Creating deferred item: NewFolder
[2023.05.13-01.24.10:561][913]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.05.13-01.24.19:440][958]LogContentBrowser: Attempting asset rename: NewFolder -> Niagara
[2023.05.13-01.24.19:441][958]LogContentBrowser: End creating deferred item NewFolder
[2023.05.13-01.24.22:166][269]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.05.13-01.24.22:177][269]LogContentBrowser: Creating deferred item: NewFolder
[2023.05.13-01.24.22:203][271]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.05.13-01.24.32:293][480]LogContentBrowser: Attempting asset rename: NewFolder -> GameplayAbilities
[2023.05.13-01.24.32:293][480]LogContentBrowser: End creating deferred item NewFolder
[2023.05.13-01.24.35:275][823]LogContentBrowser: Deferred new asset folder creation: NewFolder
[2023.05.13-01.24.35:294][823]LogContentBrowser: Creating deferred item: NewFolder
[2023.05.13-01.24.35:313][825]LogContentBrowser: Renaming the item being created (Deferred Item: NewFolder).
[2023.05.13-01.24.38:892][252]LogContentBrowser: Attempting asset rename: NewFolder -> Augmentations
[2023.05.13-01.24.38:892][252]LogContentBrowser: End creating deferred item NewFolder
[2023.05.13-01.25.02:968][ 65]LogSlate: Window 'Color Picker' being destroyed
[2023.05.13-01.25.37:133][942]LogSlate: Window 'Pick a starting point for your system' being destroyed
[2023.05.13-01.25.38:935][942]LogTexture: Display: Building textures: /NiagaraFluids/Curves/Grid2D_DebugGizmos.Grid2D_DebugGizmos (RGBA16F, 256x256 x1x1x1) (Required Memory Estimate: 2.562492 MB), EncodeSpeed: Fast
[2023.05.13-01.25.38:960][942]LogTexture: Display: Building textures: /NiagaraFluids/Textures/Grid2D_DebugGizmos/Grid2D_Cell.Grid2D_Cell (TFO_AutoDXT, 16x16 x1x1x1) (Required Memory Estimate: 0.102826 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:000][942]LogTexture: Display: Building textures: /NiagaraFluids/Textures/Grid2D_DebugGizmos/Grid2D_Nametag_Resolution_Data.Grid2D_Nametag_Resolution_Data (TFO_AutoDXT, 32x32 x1x1x1) (Required Memory Estimate: 0.22392 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:000][942]LogTexture: Display: Building textures: /NiagaraFluids/Textures/Grid2D_DebugGizmos/Grid2D_Nametag_Resolution.Grid2D_Nametag_Resolution (TFO_AutoDXT, 64x64 x1x1x1) (Required Memory Estimate: 0.708295 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:000][942]LogTexture: Display: Building textures: /NiagaraFluids/Textures/Grid2D_DebugGizmos/Grid2D_Nametag.Grid2D_Nametag (TFO_AutoDXT, 64x64 x1x1x1) (Required Memory Estimate: 0.708295 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:000][942]LogTexture: Display: Building textures: /NiagaraFluids/Textures/Grid2D_DebugGizmos/Grid2D_Border.Grid2D_Border (TFO_AutoDXT, 128x128 x1x1x1) (Required Memory Estimate: 2.645795 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:256][942]LogTexture: Display: Building textures: /NiagaraFluids/Functions/General/Fluids_Gas_Manager.Fluids_Gas_Manager:NiagaraScriptSource_0.NiagaraGraph_0.NiagaraNodeInput_0.Default Curve Density.Texture2D_0 (RGBA16F, 256x1 x1x1x1) (Required Memory Estimate: 0.072258 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:256][942]LogTexture: Display: Building textures: /NiagaraFluids/Functions/General/Fluids_Gas_Manager.Fluids_Gas_Manager:NiagaraScriptSource_0.NiagaraGraph_0.NiagaraNodeInput_1.Default Curve Temperature.Texture2D_0 (RGBA16F, 256x1 x1x1x1) (Required Memory Estimate: 0.072258 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:286][942]LogTexture: Display: Building textures: /NiagaraFluids/Templates/Gas/2D/Emitters/Grid2D_Gas_Control_Emitter.Grid2D_Gas_Control_Emitter:NiagaraScriptSource_0.NiagaraGraph_0.NiagaraNodeInput_13.Temperature_Color_Curve.Texture2D_0 (RGBA16F, 256x1 x1x1x1) (Required Memory Estimate: 0.072258 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:286][942]LogTexture: Display: Building textures: /NiagaraFluids/Templates/Gas/2D/Emitters/Grid2D_Gas_Control_Emitter.Grid2D_Gas_Control_Emitter:NiagaraScriptSource_1_1.NiagaraGraph_0.NiagaraNodeInput_13.Temperature_Color_Curve.Texture2D_0 (RGBA16F, 256x1 x1x1x1) (Required Memory Estimate: 0.072258 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:286][942]LogTexture: Display: Building textures: /NiagaraFluids/Templates/Gas/2D/Emitters/Grid2D_Gas_Control_Emitter.Grid2D_Gas_Control_Emitter:NiagaraScriptSource_0.NiagaraGraph_0.NiagaraNodeInput_12.Density_Color_Curve.Texture2D_0 (RGBA16F, 256x1 x1x1x1) (Required Memory Estimate: 0.072258 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:286][942]LogTexture: Display: Building textures: /NiagaraFluids/Templates/Gas/2D/Emitters/Grid2D_Gas_Control_Emitter.Grid2D_Gas_Control_Emitter:NiagaraScriptSource_1_1.NiagaraGraph_0.NiagaraNodeInput_12.Density_Color_Curve.Texture2D_0 (RGBA16F, 256x1 x1x1x1) (Required Memory Estimate: 0.072258 MB), EncodeSpeed: Fast
[2023.05.13-01.25.39:300][942]LogDerivedDataCache: C:/Users/Ari/AppData/Local/UnrealEngine/Common/DerivedDataCache: Move collision when writing file C:/Users/Ari/AppData/Local/UnrealEngine/Common/DerivedDataCache/Buckets/LegacyTEXTURE/bd/91/79150580040cf8a7a0415acea7c268f2645a.udd from '/NiagaraFluids/Templates/Gas/2D/Emitters/Grid2D_Gas_Control_Emitter.Grid2D_Gas_Control_Emitter:NiagaraScriptSource_1_1.NiagaraGraph_0.NiagaraNodeInput_12.Density_Color_Curve.Texture2D_0'.
[2023.05.13-01.25.39:300][942]LogDerivedDataCache: C:/Users/Ari/AppData/Local/UnrealEngine/Common/DerivedDataCache: Move collision when writing file C:/Users/Ari/AppData/Local/UnrealEngine/Common/DerivedDataCache/Buckets/LegacyTEXTURE/8a/10/933787e25225e9d7179cfd1450a39b604a9d.udd from '/NiagaraFluids/Templates/Gas/2D/Emitters/Grid2D_Gas_Control_Emitter.Grid2D_Gas_Control_Emitter:NiagaraScriptSource_0.NiagaraGraph_0.NiagaraNodeInput_13.Temperature_Color_Curve.Texture2D_0'.
[2023.05.13-01.25.39:970][942]LogContentBrowser: Deferred new asset file creation: NewNiagaraSystem
[2023.05.13-01.25.40:656][942]LogContentBrowser: Creating deferred item: NewNiagaraSystem
[2023.05.13-01.25.40:659][943]LogAutomationController: Ignoring very large delta of 26.42 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.05.13-01.25.42:315][944]LogContentBrowser: Renaming the item being created (Deferred Item: NewNiagaraSystem).
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: ================================================
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Total job queries 132, among them cache hits 11 (8.33%)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Tracking 120 distinct input hashes that result in 95 distinct outputs (79.17%)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: RAM used: 1.00 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.06%
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Shaders Compiled: 5
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Jobs assigned 6, completed 5 (83.33%)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Average time worker was idle: 304.13 s
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Time job spent in pending queue: average 0.05 s, longest 0.09 s
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Job execution time: average 4.07 s, max 5.06 s
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Job life time (pending + execution): average 4.11 s, max 5.09
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 5.60 s
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Jobs were issued in 6 batches (only local compilation was used), average 1.00 jobs/batch
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Average processing rate: 0.89 jobs/sec
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Total thread time: 2.15 s
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Total thread preprocess time: 0.12 s
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Percentage time preprocessing: 5.53%
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Effective parallelization: 0.38 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    1 times, average 0.58 sec, max 0.58 sec, min 0.58 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    1 times, average 0.52 sec, max 0.52 sec, min 0.52 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    1 times, average 0.47 sec, max 0.47 sec, min 0.47 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    1 times, average 0.33 sec, max 0.33 sec, min 0.33 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                               FNiagaraShader (compiled    1 times, average 0.24 sec, max 0.24 sec, min 0.24 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 26.98% of total time (compiled    1 times, average 0.58 sec, max 0.58 sec, min 0.58 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 24.13% of total time (compiled    1 times, average 0.52 sec, max 0.52 sec, min 0.52 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                                 FLumenCardVS - 21.98% of total time (compiled    1 times, average 0.47 sec, max 0.47 sec, min 0.47 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 15.54% of total time (compiled    1 times, average 0.33 sec, max 0.33 sec, min 0.33 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display:                                               FNiagaraShader - 11.37% of total time (compiled    1 times, average 0.24 sec, max 0.24 sec, min 0.24 sec)
[2023.05.13-01.25.43:062][975]LogShaderCompilers: Display: ================================================
[2023.05.13-01.25.43:557][995]LogNiagara: Compiling System NiagaraSystem /NiagaraFluids/Templates/Gas/2D/Systems/Grid2D_Gas_MovingFire.Grid2D_Gas_MovingFire took 3.655179 sec (time since issued), 26.689301 sec (combined shader worker time).
[2023.05.13-01.25.54:421][286]LogContentBrowser: Attempting asset rename: NewNiagaraSystem -> Augmentation_Implode
[2023.05.13-01.25.54:773][286]LogContentBrowser: End creating deferred item NewNiagaraSystem
[2023.05.13-01.26.07:174][519]LogAssetEditorSubsystem: Opening Asset editor for NiagaraSystem /Game/Niagara/GameplayAbilities/Augmentations/Augmentation_Implode.Augmentation_Implode
[2023.05.13-01.26.07:885][519]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.13-01.26.07:982][519]LogStaticMesh: Display: Building static mesh Sphere_inversenormals...
[2023.05.13-01.26.07:991][519]LogStaticMesh: Built static mesh [0.01s] /Engine/EditorMeshes/AssetViewer/Sphere_inversenormals.Sphere_inversenormals
[2023.05.13-01.26.08:080][519]LogStaticMesh: Display: Building static mesh Floor_Mesh...
[2023.05.13-01.26.08:082][519]LogStaticMesh: Built static mesh [0.00s] /Engine/EditorMeshes/AssetViewer/Floor_Mesh.Floor_Mesh
[2023.05.13-01.26.08:265][519]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.05.13-01.26.09:667][519]LogViewport: Scene viewport resized to 528x557, mode Windowed.
[2023.05.13-01.26.09:882][519]LogSlate: Took 0.074567 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.05.13-01.26.10:037][520]LogAutomationController: Ignoring very large delta of 3.19 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.05.13-01.26.10:577][522]LogNiagara: Compiling System NiagaraSystem /Game/Niagara/GameplayAbilities/Augmentations/Augmentation_Implode.Augmentation_Implode took 3.190208 sec (time since issued), 8.233788 sec (combined shader worker time).
[2023.05.13-01.26.12:430][665]LogDerivedDataCache: C:/Users/Ari/AppData/Local/UnrealEngine/Common/DerivedDataCache: Move collision when writing file C:/Users/Ari/AppData/Local/UnrealEngine/Common/DerivedDataCache/Buckets/LegacyNIAGARASM/a4/4a/aad9c8c9b53cabaff78002eeba229e5a288f.udd from 'Augmentation_Implode/SourceParticles/ParticleGPUComputeScript'.
[2023.05.13-01.26.13:547][676]112756_Augmentation_Implode_MessageLog: System successfully compiled.
[2023.05.13-01.26.43:059][454]LogViewport: Scene viewport resized to 527x568, mode Windowed.
[2023.05.13-01.26.43:217][456]LogViewport: Scene viewport resized to 378x429, mode Windowed.
[2023.05.13-01.26.43:492][481]LogViewport: Scene viewport resized to 377x440, mode Windowed.
[2023.05.13-01.26.43:544][482]LogViewport: Scene viewport resized to 378x429, mode Windowed.
[2023.05.13-01.26.44:209][560]LogSlate: Window 'Augmentation_Implode' being destroyed
[2023.05.13-01.29.58:958][271]LogWorld: UWorld::CleanupWorld for World_9, bSessionEnded=true, bCleanupResources=true
[2023.05.13-01.29.58:958][271]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.13-01.29.58:969][271]LogWorld: UWorld::CleanupWorld for World_10, bSessionEnded=true, bCleanupResources=true
[2023.05.13-01.29.58:969][271]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.05.13-01.29.59:086][271]LogUObjectHash: Compacting FUObjectHashTables data took   2.34ms
